id|broker_code|address|price
4305|GB|305 Wang Court Suite 278|310100.0
4306|DM|64960 Jacob Spur Apt. 278|352400.0
4307|GB|4318 Ramsey Landing Suite 476|153400.0
4308|WD|7448 Thompson Common Apt. 579|205500.0
4309|PE|332 Scott Lakes Apt. 769|368200.0
4310|GB|619 Chan Knolls|245200.0
4311|WD|425 Clarke Mall Suite 837|147000.0
4312|WD|79267 Nicholas Trail Suite 837|362600.0
4313|DM|8772 Tamara Vista Suite 553|216900.0
4314|DM|1457 Gomez Well|312500.0
4315|FL|997 Wagner Square|216200.0
4316|FL|5427 Aaron Cape Apt. 081|184500.0
4317|GE|48759 Janet Mills Apt. 678|262000.0
4318|DM|8575 Jennifer Center|111600.0
4319|FL|36430 Isaac Avenue|106000.0
4320|DM|1786 Romero Cove|319600.0
4321|GB|983 Matthew Isle Suite 734|291900.0
4322|PE|863 Phillips Rapid Apt. 922|281800.0
4323|PP|247 Patterson Plaza Apt. 397|139500.0
4324|GB|8103 Perez Street Suite 776|185400.0
4325|GE|35810 Moore Meadow Suite 953|180800.0
4326|WD|53950 Bright Point Apt. 784|181700.0
4327|FL|48988 Richard Points|238200.0
4328|DM|0087 Thomas Mall Apt. 912|102400.0
4329|AS|9429 Wheeler Fields|237600.0
4330|DM|0288 Linda Cliff|291600.0
4331|WD|3105 Murray Path Suite 999|297200.0
4332|PE|96222 Daniel Course Apt. 532|235600.0
4333|PE|6918 Annette Ville|142600.0
4334|WD|942 Trevor Shoals Apt. 110|362200.0
4335|FL|5854 Stewart Ways|181200.0
4336|WD|03329 Middleton Light|100900.0
4337|GB|872 Brown Forges|191200.0
4338|DM|1604 Hernandez Spring|262500.0
4339|WD|7825 Smith Fords|275200.0
4340|WD|64951 Ross Glen Suite 241|270100.0
4341|PE|663 Roberts Lock|305700.0
4342|WD|893 John Fork Apt. 867|224300.0
4343|DM|93945 Hopkins Circles Apt. 190|274400.0
4344|PE|776 Julie Mill Suite 511|269500.0
4345|WD|9735 Peck Villages Apt. 342|177900.0
4346|AS|12343 Christian Isle Suite 491|160200.0
4347|GB|910 Zuniga Way Suite 064|156600.0
4348|GE|0665 Daniel Row|169300.0
4349|PP|72219 Hayes Mission|178400.0
4350|FL|517 Hopkins Point|200500.0
4351|PP|8894 Dustin Passage|225100.0
4352|GB|764 Kelly Club Apt. 639|326700.0
4353|PE|4093 Webb Pine Apt. 359|201400.0
4354|PE|62658 Barron Trace|342300.0
4355|GE|023 Bailey Village|376300.0
4356|WD|446 Garcia Square Suite 408|314000.0
4357|WD|10958 Danielle Springs Apt. 722|194500.0
4358|FL|11613 English Trace Apt. 722|393700.0
4359|GB|48965 Simmons Camp Apt. 136|315900.0
4360|DM|8247 Brian Cliffs Suite 624|224400.0
4361|DM|009 Owens Motorway Suite 853|206600.0
4362|GE|85105 Garcia Ford|112100.0
4363|DM|8216 Fleming Place Apt. 985|153700.0
4364|WD|111 Lynch Branch Suite 041|271000.0
4365|AS|420 Michelle Flat|180400.0
4366|PP|191 Ian Junctions Apt. 373|153300.0
4367|FL|59433 Judy Island Suite 127|194500.0
4368|GE|93964 Wright Stravenue|199100.0
4369|FL|6120 Ward Ville Apt. 324|365400.0
4370|GE|59762 Wells Common Apt. 125|312400.0
4371|DM|279 Rivera Streets Apt. 252|293800.0
4372|WD|0546 Brooke Port Apt. 202|143700.0
4373|WD|672 Larry Rapids|382300.0
4374|PP|25568 Leblanc Trace|356300.0
4375|WD|7529 Roberts Inlet|182100.0
4376|GB|11953 Rangel Row Suite 745|172000.0
4377|WD|21337 Samantha Port Apt. 986|347700.0
4378|GE|24853 Bowers Groves|341300.0
4379|PP|581 Snyder Island Apt. 520|339200.0
4380|WD|0537 Annette Mews Apt. 348|331300.0
4381|WD|494 Alisha Causeway|215600.0
4382|GE|19928 Tiffany Creek Suite 346|223600.0
4383|WD|05559 Christina Station Apt. 835|215800.0
4384|PP|74326 Jonathan Station Apt. 541|269900.0
4385|PE|9918 Carlson Vista|294100.0
4386|PE|83589 Michelle Extension Apt. 132|235600.0
4387|WD|20529 Kenneth Oval|254400.0
4388|FL|9516 Jordan Divide Suite 782|150900.0
4389|FL|980 Adams Valleys|250600.0
4390|DM|579 Ricardo Trace Apt. 584|203200.0
4391|PE|566 Eric Parkways|325300.0
4392|FL|374 Dudley Light|292500.0
4393|AS|169 Robert Wall|398200.0
4394|PP|69759 Christian Glens|277100.0
4395|AS|960 Walton Motorway Apt. 794|285800.0
4396|PP|662 Nguyen Mills|191600.0
4397|FL|44002 Gregory Mount Apt. 181|329500.0
4398|AS|57984 Cooper Prairie Apt. 891|118700.0
4399|WD|793 William Park|191100.0
4400|GB|1787 Christopher Walk|380000.0
4401|GB|95173 Wendy Branch Apt. 858|274600.0
4402|PP|4966 Daniel Drive Apt. 082|184300.0
4403|PP|53679 Davis Knoll Suite 662|297400.0
4404|PE|726 Morales Cliff|220400.0
4405|DM|5704 Erica Radial|337500.0
4406|GB|3308 Arnold Square Apt. 268|336100.0
4407|AS|23405 Steve Circles|179700.0
4408|DM|8696 Jerry Forks Apt. 237|232000.0
4409|DM|2658 Deborah Loop Apt. 596|199900.0
4410|PP|8491 Mccoy Loop|363900.0
4411|DM|45262 James Trafficway|257900.0
4412|GB|4976 Sawyer Coves Apt. 504|111300.0
4413|GB|685 Anthony Port|208000.0
4414|DM|4393 Porter Canyon|338600.0
4415|FL|1649 Sergio Port Suite 613|305200.0
4416|GE|56136 Thompson Centers|382800.0
4417|GB|868 Bentley Divide|189800.0
4418|PE|818 Harris Branch Suite 027|213500.0
4419|GB|6616 Farley Islands|103600.0
4420|PP|6725 Erin Skyway Apt. 915|283300.0
4421|DM|4146 Moran Coves|146400.0
4422|PE|610 Paige Square|147100.0
4423|GE|40371 Rocha River Apt. 878|372800.0
4424|GE|62786 Kaitlyn Islands Apt. 633|206300.0
4425|AS|454 Bell Rue|270500.0
4426|DM|280 Samantha Drive Suite 417|164700.0
4427|GE|2596 Leslie Locks Suite 992|226900.0
4428|PP|9835 Evans Oval Apt. 515|228900.0
4429|GB|83862 Gregory Shores Apt. 112|152400.0
4430|GE|941 Pierce Shore Apt. 453|283000.0
4431|PP|27768 Lynch Mission Apt. 319|162500.0
4432|GB|8432 Ellis Rue Suite 477|339400.0
4433|GE|8649 Rodriguez Heights Suite 912|358500.0
4434|WD|077 Wilson Mission Apt. 358|374800.0
4435|FL|73390 Gardner Divide|213900.0
4436|PP|287 Thomas Tunnel Apt. 050|380100.0
4437|GB|472 Nicholas Mill Suite 758|196200.0
4438|DM|6967 Timothy Motorway|306500.0
4439|PE|78863 Prince Orchard Suite 128|256000.0
4440|GB|040 Thompson Knolls Suite 510|219300.0
4441|AS|7759 Gonzales Junction Suite 173|372500.0
4442|GE|97257 Arthur Mountain|148200.0
4443|GE|517 Carlos Key Suite 760|105500.0
4444|DM|287 Justin Causeway Apt. 294|241700.0
4445|GB|93695 Sarah Center Suite 976|138700.0
4446|DM|92151 Lawrence Ports|301100.0
4447|WD|25696 Michelle Walk Suite 127|182700.0
4448|PP|135 Jones Extensions|101700.0
4449|GE|2778 Boyle Corner Apt. 894|188700.0
4450|PP|668 Hernandez Village|137300.0
4451|GE|4941 Bryce Fields Apt. 860|271100.0
4452|PP|4110 Lawrence Village|168000.0
4453|WD|478 Joseph Spring|375800.0
4454|PE|214 Eric Summit Apt. 601|136300.0
4455|PP|57380 Kelly Mission Apt. 355|335400.0
4456|GB|370 Emily Harbors|158500.0
4457|WD|59956 Nichols Throughway|235000.0
4458|GB|75245 Bennett Mews Suite 111|342100.0
4459|PP|85060 Hunt Hill Suite 997|214800.0
4460|GE|61311 Shane Wall Apt. 687|374500.0
4461|GB|4977 Nancy Overpass Suite 455|321500.0
4462|WD|04741 Scott Cove|143700.0
4463|PP|763 Nicholas Isle Apt. 396|390100.0
4464|GB|033 Robin Loaf Suite 922|328900.0
4465|FL|40420 Barron Landing Suite 601|137900.0
4466|PE|38317 Kimberly Estate|382300.0
4467|GE|17365 Carlson Squares|235000.0
4468|GB|12686 Mary Junction Suite 813|246800.0
4469|DM|41233 Gaines Points|334600.0
4470|AS|8298 Trevor Parkways Apt. 289|306700.0
4471|WD|8424 Zavala Station Suite 468|180600.0
4472|GE|330 Elaine Port|197800.0
4473|DM|1046 Davis Spring|176800.0
4474|GB|905 Wilson Springs Apt. 784|384700.0
4475|WD|7709 Meyers Mountains Suite 582|191800.0
4476|DM|2330 Osborn Radial Apt. 561|186300.0
4477|PP|8292 Michael Lodge|272200.0
4478|WD|88455 Roberts Wells|208000.0
4479|AS|72309 Henry Overpass|360600.0
4480|GE|3843 Douglas Viaduct Suite 648|234100.0
4481|PP|7679 Christopher Center Suite 480|301100.0
4482|DM|8540 Marsh Villages Apt. 784|153100.0
4483|DM|818 Reynolds Orchard|306000.0
4484|FL|95910 Robert View|334700.0
4485|DM|1787 Parker Rue Apt. 624|379800.0
4486|FL|564 Connie Crescent|293100.0
4487|GB|47445 Jennifer Heights Suite 579|276200.0
4488|DM|309 Burgess Villages Suite 574|170500.0
4489|AS|783 Castaneda Street|189400.0
4490|GE|73553 Douglas Dam|278000.0
4491|AS|10064 Stevens Stream Apt. 007|392100.0
4492|PE|41825 Gonzalez Cove|265400.0
4493|GB|025 John Port Suite 046|118300.0
4494|GE|144 Ann Radial Suite 642|226700.0
4495|PP|57596 Mooney Ford Suite 781|321200.0
4496|PE|970 Matthew Landing Apt. 652|266100.0
4497|GE|289 Cooper Spurs Apt. 777|283900.0
4498|PE|465 Duarte Circles Suite 609|381200.0
4499|AS|6359 Susan Roads|107600.0
4500|GE|0265 Foster Turnpike|381100.0
4501|FL|9752 Guerrero Street|220900.0
4502|GB|553 Smith Drives|399600.0
4503|AS|15487 Snyder Wall|221100.0
4504|GB|958 Natasha Parkways|165500.0
4505|FL|93372 Philip Loop|342700.0
4506|DM|8560 Spencer Throughway|280400.0
4507|GE|564 James Land|233600.0
4508|WD|00550 Rachel Roads|176400.0
4509|WD|7184 Ronnie Crossing|116900.0
4510|GB|9502 Montes Alley Suite 550|217300.0
4511|GB|5547 Hebert Row|305600.0
4512|DM|344 Thomas Overpass Suite 828|222400.0
4513|WD|769 Heather Loaf Apt. 995|394300.0
4514|PP|170 Jones Plaza Apt. 371|207600.0
4515|GE|065 Andrew Motorway Apt. 148|366600.0
4516|GE|72792 Ana Meadow Suite 977|353200.0
4517|DM|626 Kendra Manor|154200.0
4518|PP|838 Porter Hollow|349300.0
4519|FL|4727 Jessica Vista Suite 210|229700.0
4520|GB|699 Christopher Tunnel|290600.0
4521|GB|31883 Alan Lake|112000.0
4522|PP|974 Campbell Centers|197800.0
4523|FL|2859 Duarte Islands Suite 270|263900.0
4524|WD|493 Rodgers Extension|180600.0
4525|AS|8247 Anthony Square|331300.0
4526|FL|8731 Quinn Tunnel|314000.0
4527|WD|5985 Lopez Keys|125900.0
4528|GE|818 Hayden Vista|252100.0
4529|DM|370 Sandra Vista Suite 759|148800.0
4530|DM|114 William Alley Apt. 940|335500.0
4531|GE|3376 Berry Views Suite 694|194900.0
4532|WD|1123 Collier Via|307400.0
4533|PE|5931 Daniel Hill|320800.0
4534|GE|08015 Williams Groves Suite 367|336200.0
4535|GB|03653 Erin Square Apt. 322|259700.0
4536|GB|89778 Eric Burgs Apt. 515|271500.0
4537|WD|827 Ronnie Field|334200.0
4538|AS|045 Eric Square Apt. 157|236200.0
4539|FL|661 Catherine Flat Apt. 840|360700.0
4540|AS|278 Adam Spurs|146200.0
4541|WD|8419 Harry Knolls|254800.0
4542|AS|37499 Hooper Orchard Apt. 689|264900.0
4543|FL|5161 Prince Garden|120600.0
4544|FL|168 Jeremy Parks Suite 147|251300.0
4545|AS|99918 Gregory Lodge Suite 400|166600.0
4546|FL|7189 Heather Tunnel Suite 799|233600.0
4547|DM|9762 Alan Radial Apt. 636|310000.0
4548|DM|20162 White Neck Suite 138|307600.0
4549|PE|213 Adam Light|371900.0
4550|PE|959 Pace Place|302900.0
4551|FL|8508 Jennifer Views|250200.0
4552|AS|081 Ryan Prairie|199200.0
4553|FL|0669 Fuller Trail Suite 057|308700.0
4554|GE|817 Thompson Centers Apt. 073|131000.0
4555|GB|3217 Cook Manor|165500.0
4556|WD|30614 Watson Parkway|176900.0
4557|PE|9075 Kenneth Flats Apt. 433|206800.0
4558|DM|047 Valerie Avenue Apt. 714|130200.0
4559|PP|591 Daniels Corners Suite 228|321300.0
4560|AS|1939 Joe Burgs|367400.0
4561|WD|2061 Steven Extensions|393100.0
4562|GB|88137 Robin Loaf Suite 079|172100.0
4563|GE|77011 Chase Rapid|308400.0
4564|DM|848 West Ridges Apt. 442|289600.0
4565|PP|552 Sarah Knoll Suite 498|222300.0
4566|DM|556 Shaffer Mills|364300.0
4567|AS|04528 Chavez Plaza|396300.0
4568|DM|404 Gloria Via Apt. 736|394300.0
4569|FL|2213 Lopez Hills Apt. 458|158200.0
4570|PP|38893 Dawn Via Suite 696|214500.0
4571|DM|928 Williams Lake Apt. 524|349800.0
4572|GE|5350 Hubbard Motorway Apt. 747|125500.0
4573|GB|862 Sandra Pines|144000.0
4574|WD|955 Carol Fork|278100.0
4575|PE|88215 Rogers Point Suite 139|329600.0
4576|DM|69331 David Shore|129000.0
4577|DM|9562 Ashley Throughway Apt. 379|394100.0
4578|WD|524 Garrett Stravenue|172300.0
4579|WD|7888 Moses View Apt. 215|326800.0
4580|GB|53227 Eric Oval|116600.0
4581|FL|66222 Butler Loop Suite 627|399800.0
4582|AS|97979 Kyle Springs Apt. 597|345000.0
4583|WD|56389 Victoria Drives Apt. 341|160600.0
4584|GB|93839 David Streets|351700.0
4585|AS|57713 Margaret Loop|167000.0
4586|FL|794 Brown Camp Suite 427|204500.0
4587|WD|45729 Simpson Lodge|180300.0
4588|DM|4601 Cortez Garden Suite 176|185200.0
4589|GB|05465 Walter Mountain|220900.0
4590|GE|1859 Jerry Ports|328800.0
4591|GB|9680 Vazquez Station|355100.0
4592|AS|318 Fox Square|235800.0
4593|GB|3245 Matthew Prairie Apt. 619|361900.0
4594|PE|69842 Suarez Extension Apt. 880|151500.0
4595|AS|85571 Copeland Lakes Apt. 076|360200.0
4596|PP|968 Fry Isle|188300.0
4597|WD|1894 Sherman Manors Suite 548|106300.0
4598|PP|949 Mclean Ports Apt. 133|399700.0
4599|PP|0656 Santiago Centers|149200.0
4600|PE|6837 Smith Points|373900.0
4601|PE|8695 Miranda Isle|320100.0
4602|PP|63358 Sarah Center|359900.0
4603|GB|0921 Sosa Key|174400.0
4604|PE|6349 John Manor Apt. 911|165900.0
4605|FL|80378 King Lakes|364500.0
4606|AS|8747 Erika Via|167100.0
4607|PE|024 Dennis Viaduct|140800.0
4608|PE|38899 Hughes Stravenue Apt. 752|358000.0
4609|PE|372 Robert Drive Apt. 357|325400.0
4610|PP|431 Melton Ville|354700.0
4611|GE|1361 Mark Crest|142100.0
4612|AS|85103 Lonnie Inlet Suite 332|304900.0
4613|FL|6781 Judith Skyway|141500.0
4614|AS|741 Rowe Tunnel Apt. 142|376000.0
4615|AS|85035 Kimberly Flat|314200.0
4616|PE|05937 Jennifer Mews|306500.0
4617|GE|7401 Gomez Burg Apt. 994|118900.0
4618|GB|83349 Williamson Vista Apt. 024|312700.0
4619|DM|21200 William Hills Suite 079|288600.0
4620|DM|798 Schneider Green Apt. 620|144700.0
4621|PE|9227 Sutton Squares|261200.0
4622|PE|98925 Timothy Crossing Suite 680|187800.0
4623|AS|2580 Miller Spring|334500.0
4624|DM|86915 Perkins Ridge Apt. 347|326000.0
4625|AS|00329 Eric Pine Suite 819|159300.0
4626|GE|4694 Leon Manor Apt. 073|299700.0
4627|GB|0807 Jordan Alley|242600.0
4628|GE|896 Rosales Station Apt. 753|318500.0
4629|DM|802 Michele Field Suite 077|384800.0
4630|FL|409 Hurley Club|309000.0
4631|GE|1281 Andrew Radial|229500.0
4632|AS|618 Arnold Loaf|176600.0
4633|FL|9191 Justin Orchard|125800.0
4634|PE|55750 Mark Canyon|387800.0
4635|DM|8641 Smith Mall Suite 855|359700.0
4636|AS|86296 Park Island Apt. 846|292500.0
4637|AS|550 Davis Mountains|151200.0
4638|FL|303 Debbie Coves|249400.0
4639|PE|370 Jones Courts Suite 752|136800.0
4640|GB|732 Ford Place|291200.0
4641|DM|7658 Henry Points|197700.0
4642|GB|5115 Nguyen Gateway|230300.0
4643|PP|63260 Dudley Pines|248600.0
4644|AS|7669 West Port|199100.0
4645|GE|753 Edward Path Apt. 020|398200.0
4646|FL|39778 Vasquez Harbors|133200.0
4647|GB|557 Isaac Curve Suite 529|371800.0
4648|DM|9508 Dawson Roads|335800.0
4649|FL|839 Laura Flats|112600.0
4650|PP|6880 Becky Track Suite 000|132000.0
4651|GE|06946 Leblanc Glen Apt. 414|321800.0
4652|FL|84482 Miller Cape Suite 107|330400.0
4653|FL|17859 Nichols Crest Apt. 057|214500.0
4654|WD|25272 Martin Cove Apt. 135|242600.0
4655|GE|70800 Brock Key Suite 713|202800.0
4656|WD|88773 Bryan Wall Suite 846|323000.0
4657|GE|52355 Kelly River Suite 740|150300.0
4658|PE|749 Zamora Shore Suite 018|163000.0
4659|FL|70255 Villarreal Loaf Suite 614|383000.0
4660|FL|889 Sanders Stream|183300.0
4661|FL|0799 Corey Parks Suite 463|334500.0
4662|DM|29040 Joseph Isle|261000.0
4663|FL|97810 Campbell Avenue Suite 146|256700.0
4664|GE|109 Tina Pike Apt. 064|199400.0
4665|AS|67646 Thomas Fords Apt. 469|263200.0
4666|WD|21593 Chad Cape|149500.0
4667|WD|61847 Jones Parkway|110900.0
4668|PE|03615 Shannon Estates Suite 772|113500.0
4669|PE|362 Charles Ways Suite 835|256600.0
4670|AS|4990 Marissa Causeway|132900.0
4671|FL|6538 Wong Common Suite 969|275800.0
4672|WD|573 Lisa Mountain|318400.0
4673|PP|5099 Hernandez Heights Suite 036|281600.0
4674|GE|99419 Edward Islands Suite 257|218800.0
4675|PE|85993 Lawrence Curve Apt. 458|380400.0
4676|DM|365 Palmer Groves|368000.0
4677|PE|3806 Garcia Unions Apt. 338|298700.0
4678|WD|23331 Christopher Parks Suite 091|180100.0
4679|WD|54416 Robinson Brook Apt. 141|119600.0
4680|AS|7944 White Mount Suite 116|282300.0
4681|PE|19835 Nathan Bridge Apt. 227|238700.0
4682|AS|257 Anderson Trafficway Apt. 692|186400.0
4683|GB|433 Lopez Parkway|340500.0
4684|PE|16698 Manning Stravenue|232500.0
4685|DM|500 Petersen Knoll Apt. 728|360600.0
4686|GE|955 Heath Light|233200.0
4687|PP|653 Charles Ways Suite 378|393900.0
4688|WD|6510 Powell Turnpike|274800.0
4689|WD|14462 Caitlyn Curve|344600.0
4690|AS|0133 Albert Mountain|150300.0
4691|FL|8298 Santana Mills Suite 981|248200.0
4692|AS|75278 Garcia Lake|291300.0
4693|PE|270 Rebecca Field|229900.0
4694|WD|718 Turner Point Apt. 198|214500.0
4695|GB|059 Simon Spurs Apt. 493|151900.0
4696|GB|343 Beasley Pines Suite 597|385200.0
4697|AS|95600 Sean Viaduct|236200.0
4698|PP|8340 Gallegos Circle Suite 425|245400.0
4699|WD|60407 Kevin Avenue Suite 350|219500.0
4700|PE|77731 Rogers Garden Suite 256|385100.0
4701|GB|37877 Johnson Mountains|386300.0
4702|WD|34408 Cheyenne Keys|394400.0
4703|AS|32109 Jasmine Fields Suite 810|365800.0
4704|FL|437 Nicholas Common Apt. 587|164200.0
4705|PE|39259 Mack Skyway Suite 230|272400.0
4706|AS|43375 Johnson Village Apt. 111|397100.0
4707|GB|563 Andrew Green|323400.0
4708|GB|6689 Mark Meadow|170100.0
4709|AS|814 James Wells|353000.0
4710|GE|0376 William Ferry Suite 089|173400.0
4711|PP|6297 Rebecca Keys Suite 640|309200.0
4712|PE|34066 Rhonda Square|192700.0
4713|FL|5394 Robert Lights|364300.0
4714|GE|6137 Holly Village|162300.0
4715|GE|9147 Patricia Rue Suite 982|165800.0
4716|WD|91754 Caroline Ranch Apt. 941|190200.0
4717|WD|6928 Austin Valleys Apt. 032|346200.0
4718|WD|00243 Tracey Fall Suite 752|333900.0
4719|DM|8072 Corey Stream Apt. 101|352700.0
4720|PE|1153 Heidi Estate Suite 833|395000.0
4721|AS|6979 David Curve|338300.0
4722|WD|4474 Cunningham Rapid|232500.0
4723|DM|62126 Jennifer Shore Suite 900|144500.0
4724|GE|4201 Dunn Canyon|226300.0
4725|WD|0333 Mathis Via|132300.0
4726|AS|813 Navarro Brooks Apt. 660|174600.0
4727|GE|646 Patrick Circles Apt. 253|149400.0
4728|PE|14562 Eric Estate|132600.0
4729|GB|7292 Harrell Land Apt. 803|213500.0
4730|PE|705 Nicholas Fields|321100.0
4731|WD|123 Smith Wall|221200.0
4732|GE|097 Thompson Mall Suite 628|142700.0
4733|DM|71661 Perez Isle|102600.0
4734|PP|932 William Dale Suite 815|384500.0
4735|AS|501 Stanley Mission Apt. 199|188800.0
4736|WD|4268 Michelle Island|216800.0
4737|DM|7283 Ray Burg|189900.0
4738|WD|427 Robert Junctions|244600.0
4739|DM|09965 Ashley Ridge Apt. 276|245600.0
4740|GE|3532 Rachel Springs|272600.0
4741|WD|197 Smith Cove|333800.0
4742|PE|310 Jackson Camp Apt. 328|381200.0
4743|AS|791 Chelsea Hill Suite 012|330700.0
4744|DM|4846 Watson Mills|245600.0
4745|PE|92646 Sean Cove|365400.0
4746|FL|76000 Dalton Centers|239400.0
4747|DM|40868 Elizabeth Trail|212700.0
4748|GE|8560 Rogers Fall|321100.0
4749|GE|4823 Rowland Walk Apt. 748|277900.0
4750|FL|4409 Weeks Tunnel|132900.0
4751|WD|87852 Washington Station Suite 321|265700.0
4752|WD|88977 Kennedy Hills Apt. 710|380300.0
4753|GB|160 Fleming Run Apt. 336|265400.0
4754|DM|50903 Francis Greens|337500.0
4755|AS|9001 Graham Greens|221800.0
4756|PE|118 Johnson Ranch Apt. 533|247400.0
4757|PP|0936 Sanchez Walks Suite 445|125400.0
4758|AS|30286 Mccullough Mountains|284600.0
4759|PE|69742 Vazquez Bypass|198100.0
4760|WD|6896 Ethan Overpass Apt. 298|290400.0
4761|GB|258 Tyler Drive Apt. 951|375500.0
4762|GE|88841 Sharon Meadow Suite 597|198200.0
4763|AS|08159 William Hill|325800.0
4764|AS|02791 David Coves Apt. 671|306900.0
4765|GB|26282 Lambert Ports Suite 896|365500.0
4766|GE|9544 Massey Camp|235000.0
4767|DM|76482 Wilson Lights|240000.0
4768|AS|4907 April Drive|215500.0
4769|PP|483 Martin Court Suite 104|232100.0
4770|GE|3722 Rachel Summit|144300.0
4771|FL|7427 Scott Meadows|149500.0
4772|GE|76427 Ware Pass Suite 656|352800.0
4773|DM|7682 Jacqueline Brooks|291100.0
4774|PP|01216 Hernandez Drive|141000.0
4775|GE|9694 Stevenson Alley Apt. 039|244000.0
4776|PP|93923 Little Stream|111100.0
4777|WD|596 Laura Ramp|188900.0
4778|PE|0003 Diane Glens Apt. 767|101600.0
4779|PP|986 Farrell Place|288200.0
4780|DM|5866 April Ridge Apt. 817|303700.0
4781|GE|23280 Richard Viaduct|188700.0
4782|WD|710 Jade Gardens|316700.0
4783|GB|459 Scott Skyway|300800.0
4784|PE|0126 Mary Causeway Suite 636|150900.0
4785|GE|67975 John Village Apt. 689|214100.0
4786|WD|7055 Hall Trafficway Suite 196|318900.0
4787|GE|063 Emily Valleys|273600.0
4788|PP|11355 Rodgers Squares Apt. 852|360900.0
4789|AS|29372 Juan Crossing Suite 218|388000.0
4790|GB|524 Andrews Lodge|269800.0
4791|WD|2664 Morrison Burgs Suite 070|311500.0
4792|AS|052 Diaz Mission Suite 526|262100.0
4793|WD|314 Rachel Fall|388100.0
4794|WD|28649 Fitzgerald Loop Apt. 631|284400.0
4795|GE|5009 Floyd Ports Suite 486|326100.0
4796|FL|677 Lisa Common Suite 152|291200.0
4797|PE|316 Cox Hills Suite 132|185300.0
4798|DM|86695 Steven Square Apt. 542|158000.0
4799|PP|6278 Mason Junction Suite 980|372100.0
4800|GE|749 Lawson Way|371800.0
4801|AS|54475 James Throughway Apt. 379|113500.0
4802|AS|1729 Aguirre Plaza|291200.0
4803|AS|21006 Kiara Trace Suite 208|350000.0
4804|PE|130 Haley Harbors Apt. 321|283600.0
4805|AS|93922 Jennifer Rue Apt. 962|250200.0
4806|AS|508 Ariel Drives Suite 670|224300.0
4807|DM|944 Snow Light|250100.0
4808|WD|14257 Molina Lock Suite 528|259300.0
4809|WD|524 Martha Union Suite 734|170800.0
4810|GE|219 Smith Burgs|161800.0
4811|AS|3871 Fisher Lodge Suite 379|350000.0
4812|GE|137 Jorge Park Apt. 804|160000.0
4813|GE|490 Cook Ridge|345000.0
4814|WD|487 Wu Loaf Apt. 390|247100.0
4815|AS|92811 Burton Point|132900.0
4816|DM|858 Nicole Squares|190900.0
4817|AS|3740 Williams Inlet Suite 034|180400.0
4818|AS|450 Taylor Camp Suite 594|229900.0
4819|WD|476 Jose Club Suite 088|211500.0
4820|AS|39284 Charles Causeway Suite 757|277800.0
4821|GE|8953 Cynthia Brook|257800.0
4822|PP|47911 Jacob Row|252400.0
4823|PE|39823 Jimenez Ranch Suite 009|127600.0
4824|FL|568 David Highway|238900.0
4825|PP|15840 Jacqueline Port|293500.0
4826|GB|14278 Cody Route Apt. 609|387200.0
4827|WD|07199 Hooper Green Suite 961|378000.0
4828|PP|619 Thomas Knoll|258300.0
4829|WD|676 Tiffany Spring Suite 373|180500.0
4830|WD|44766 Ashley Trail Suite 479|229200.0
4831|GE|476 Ricky Lodge|294400.0
4832|GE|634 Walker Drive|327400.0
4833|PE|205 Michael Summit Suite 225|282300.0
4834|WD|33692 Hernandez Drive|225100.0
4835|GB|38947 Tammy Turnpike|356500.0
4836|AS|022 Joshua Dale|237500.0
